Year,State,District,Pop_2024_Est,Total_Violence,Crime_Rate,Police_Vacancy_Rate,Spousal_Violence_Percent,Sought_Help_Percent
2021,West Bengal,Howrah Rural,4419516,495.0,11.200321483166935,0.19189589853401418,27.0,5.9
2021,West Bengal,Jalpaiguri,4453772,330.0,7.409449787730489,0.19189589853401418,27.0,5.9
2021,West Bengal,Jhargram,4419516,103.0,2.3305719449822107,0.19189589853401418,27.0,5.9
2021,West Bengal,Kharagpur GRP,4419516,0.0,0.0,0.19189589853401418,27.0,5.9
2021,West Bengal,Kolkata,5171198,857.0,16.572562102630766,0.19189589853401418,27.0,5.9
2021,West Bengal,Malda,4419516,671.0,15.182658010515178,0.19189589853401418,27.0,5.9
2021,West Bengal,Murshidabad Police District,4419516,1554.0,35.162221383518016,0.19189589853401418,27.0,5.9
2021,West Bengal,Paschim Medinipur,6800475,948.0,13.940202706428595,0.19189589853401418,27.0,5.9
2021,West Bengal,Purab Medinipur,4419516,911.0,20.613116911444603,0.19189589853401418,27.0,5.9
2021,West Bengal,Purulia,4419516,238.0,5.385205076755011,0.19189589853401418,27.0,5.9
2021,West Bengal,Sealdah GRP,4419516,0.0,0.0,0.19189589853401418,27.0,5.9
2021,West Bengal,Siliguri GRP,4419516,0.0,0.0,0.19189589853401418,27.0,5.9
2021,West Bengal,Siliguri PC,4419516,521.0,11.788621197434288,0.19189589853401418,27.0,5.9
2021,West Bengal,Baruipur Police,4419516,1359.0,30.74997352651286,0.19189589853401418,27.0,5.9
2021,West Bengal,Chandannagar PC,4419516,524.0,11.856501933695906,0.19189589853401418,27.0,5.9
2021,West Bengal,Diamond Harbour Police,4419516,668.0,15.114777274253562,0.19189589853401418,27.0,5.9
2021,West Bengal,Kalimpong,4419516,26.0,0.5882997142673542,0.19189589853401418,27.0,5.9
2021,West Bengal,Purba Bardhaman,4419516,1071.0,24.23342284539755,0.19189589853401418,27.0,5.9
2021,West Bengal,Sundarban Police,4419516,780.0,17.648991428020626,0.19189589853401418,27.0,5.9
2021,West Bengal,Barasat,4419516,774.0,17.51322995549739,0.19189589853401418,27.0,5.9
2021,West Bengal,Basirhat,4419516,735.0,16.630780384096358,0.19189589853401418,27.0,5.9
2021,West Bengal,Bangaon,4419516,680.0,15.386300219300033,0.19189589853401418,27.0,5.9
2021,West Bengal,Islampur,4419516,205.0,4.638516977877216,0.19189589853401418,27.0,5.9
2021,West Bengal,Jangipur Police District,4419516,547.0,12.376920911701642,0.19189589853401418,27.0,5.9
2021,West Bengal,Krishnagar,4419516,771.0,17.44534921923577,0.19189589853401418,27.0,5.9
2021,West Bengal,Raiganj,4419516,233.0,5.272070516318982,0.19189589853401418,27.0,5.9
2021,West Bengal,Ranaghat,4419516,763.0,17.264333922538125,0.19189589853401418,27.0,5.9
2021,West Bengal,Total Districts ,4419516,21534.0,487.2479248858925,0.19189589853401418,27.0,5.9
2021,A&N Islands,South Andaman,273863,17.0,6.207483303695644,0.04542483660130719,26.72809498399146,
2021,A&N Islands,North & Middle Andaman,121436,3.0,2.470437102671366,0.04542483660130719,26.72809498399146,
2021,A&N Islands,Nicobar,197649,0.0,0.0,0.04542483660130719,26.72809498399146,
2021,A&N Islands,Total Districts ,197649,20.0,10.118948236520296,0.04542483660130719,26.72809498399146,
2021,Chandigarh,Chandigarh,1213767,128.0,10.545681337521946,0.03423645320197044,26.72809498399146,
2021,Chandigarh,Total Districts ,1213767,128.0,10.545681337521946,0.03423645320197044,26.72809498399146,
2021,D&N Haveli and Daman & Diu,D&N Haveli,139866,8.0,5.719760342041669,0.1311320754716981,26.72809498399146,
2021,D&N Haveli and Daman & Diu,Daman,219848,3.0,1.3645791637858884,0.1311320754716981,26.72809498399146,
2021,D&N Haveli and Daman & Diu,Diu,59885,1.0,1.6698672455539785,0.1311320754716981,26.72809498399146,
2021,D&N Haveli and Daman & Diu,Total Districts ,139866,12.0,8.579640513062502,0.1311320754716981,26.72809498399146,
2021,Delhi,Central,669668,194.0,28.96957895554215,0.06374840628984275,12.5,5.3
2021,Delhi,Crime Branch,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2021,Delhi,East,1965747,351.0,17.85580748692482,0.06374840628984275,12.5,5.3
2021,Delhi,East,326120,351.0,107.62909358518337,0.06374840628984275,12.5,5.3
2021,Delhi,EOW,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2021,Delhi,IGI Airport,1058850,1.0,0.09444208339235964,0.06374840628984275,12.5,5.3
2021,Delhi,Metro,1058850,1.0,0.09444208339235964,0.06374840628984275,12.5,5.3
2021,Delhi,New Delhi,163304,22.0,13.471807181697937,0.06374840628984275,12.5,5.3
2021,Delhi,North,1021174,304.0,29.7696572768206,0.06374840628984275,12.5,5.3
2021,Delhi,North,50265,304.0,604.7945886799961,0.06374840628984275,12.5,5.3
2021,Delhi,North-East,1058850,570.0,53.83198753364499,0.06374840628984275,12.5,5.3
2021,Delhi,North-West,1058850,387.0,36.54908627284318,0.06374840628984275,12.5,5.3
2021,Delhi,Outer,1058850,314.0,29.654814185200923,0.06374840628984275,12.5,5.3
2021,Delhi,RAILWAY,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2021,Delhi,South,3141718,469.0,14.928138044216572,0.06374840628984275,12.5,5.3
2021,Delhi,South,168877,469.0,277.71691823042806,0.06374840628984275,12.5,5.3
2021,Delhi,South-East,1058850,378.0,35.69910752231194,0.06374840628984275,12.5,5.3
2021,Delhi,South-West,1058850,290.0,27.388204183784296,0.06374840628984275,12.5,5.3
2021,Delhi,Spl Cell,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2021,Delhi,SPUWAC,1058850,62.0,5.855409170326297,0.06374840628984275,12.5,5.3
2021,Delhi,Vigilance,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2021,Delhi,West,2924729,559.0,19.11288191145231,0.06374840628984275,12.5,5.3
2021,Delhi,West,156900,559.0,356.2778840025494,0.06374840628984275,12.5,5.3
2021,Delhi,Rohini,1058850,478.0,45.143315861547904,0.06374840628984275,12.5,5.3
2021,Delhi,Shahdara,1058850,487.0,45.99329461207915,0.06374840628984275,12.5,5.3
2021,Delhi,Dwarka,1058850,935.0,88.30334797185625,0.06374840628984275,12.5,5.3
2021,Delhi,Outer North,1058850,322.0,30.410350852339803,0.06374840628984275,12.5,5.3
2021,Delhi,Total Districts ,1058850,6124.0,578.3633186948105,0.06374840628984275,12.5,5.3
2021,Ladakh,Kargil,161922,1.0,0.6175813045787478,0.0891025641025641,26.72809498399146,
2021,Ladakh,Leh,153510,9.0,5.86281024037522,0.0891025641025641,26.72809498399146,
2021,Ladakh,Total Districts ,157716,10.0,6.3405107915493675,0.0891025641025641,26.72809498399146,
2021,Lakshadweep,Lakshadweep,74143,3.0,4.046234978352643,0.15892857142857142,26.72809498399146,
2021,Lakshadweep,Total Districts ,74143,3.0,4.046234978352643,0.15892857142857142,26.72809498399146,
2021,Puducherry,Karaikal,230255,0.0,0.0,0.06747572815533981,26.72809498399146,
2021,Puducherry,Puducherry,1092832,16.0,1.4640859711282246,0.06747572815533981,26.72809498399146,
2021,Puducherry,Total Districts ,661543,16.0,2.4185880585237847,0.06747572815533981,26.72809498399146,
2022,Andhra Pradesh,Alluri Sitharama Raju,4427452,95.0,2.145703668837065,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Anakapalli,4427452,318.0,7.182460702001964,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Anantapuramu,4427452,357.0,8.0633285239456,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Annamayya,4427452,375.0,8.469882903304203,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Bapatla,4427452,472.0,10.66075928095889,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Chittoor,4800173,371.0,7.728888104657895,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Dr BR Ambedkar Konaseema,4427452,412.0,9.305578016430218,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,East Godavari,5927440,700.0,11.809482677175982,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Eluru,4427452,689.0,15.561998187670921,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Guntakal Railway,4427452,1.0,0.022586354408811207,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Guntur,5620984,1089.0,19.373832055028085,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Kakinada,4427452,435.0,9.825064167832874,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Krishna,5195007,806.0,15.51489728502772,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Kurnool,4661482,360.0,7.722865818209745,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Nandyal,4427452,161.0,3.636403059818605,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,NTR,4427452,1258.0,28.413633846284498,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Palnadu,4427452,412.0,9.305578016430218,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Parvathipuram Manyam,4427452,121.0,2.732948883466156,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Prakasam,3907065,563.0,14.409793540675674,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Sri Potti Sriramulu Nellore,3408090,602.0,17.663852773841064,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Sri Sathya Sai,4427452,276.0,6.233833816831893,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Srikakulam,3108581,390.0,12.545917252920223,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Tirupati,4427452,414.0,9.35075072524784,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Viiayawada Railway,4427452,1.0,0.022586354408811207,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Visakhapatnam,4934177,789.0,15.990508650176109,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Vizianagaram,2696145,352.0,13.055677643450187,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,West Godavari,4527510,506.0,11.176121090842427,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,YSR,3314839,368.0,11.10159497942434,0.17109684062212108,30.0,4.4
2022,Andhra Pradesh,Total Districts ,4427452,12693.0,286.68859651104066,0.17109684062212108,30.0,4.4
2022,Arunachal Pradesh,Anjaw,24342,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Changlang,170459,2.0,1.1733026710235306,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Crime Branch,113202,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Dibang Valley,9204,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Kameng East,113202,8.0,7.0670129503012316,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Kameng West,113202,1.0,0.8833766187876539,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Kurung Kumey,105887,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Lohit,167584,2.0,1.1934313538285277,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Longding,113202,1.0,0.8833766187876539,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Lower Dibang Valley,62191,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Papum Pare City,203058,77.0,37.92020013986152,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Papum Pare Rural,203058,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Siang East,113202,1.0,0.8833766187876539,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Siang Upper,113202,1.0,0.8833766187876539,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Siang West,113202,8.0,7.0670129503012316,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Subansiri Lower,113202,3.0,2.650129856362962,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Subansiri Upper,113202,3.0,2.650129856362962,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Tawang,57473,2.0,3.4798949071738035,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Tirap,128771,1.0,0.7765723648958228,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Namsai,113202,1.0,0.8833766187876539,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Siang,113202,2.0,1.7667532375753079,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Kamle,113202,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Kra Dadi,113202,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Lower Siang,113202,3.0,2.650129856362962,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Leparada,113202,1.0,0.8833766187876539,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Shiyomi,113202,1.0,0.8833766187876539,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Pakkessang,113202,0.0,0.0,0.1744683609958506,15.0,4.5
2022,Arunachal Pradesh,Total Districts ,113202,118.0,104.23844101694316,0.1744683609958506,15.0,4.5
2022,Assam,BIEO,1324826,0.0,0.0,0.15185629065054335,32.0,5.9
2022,Assam,Barpeta,1947665,278.0,14.273501859919444,0.15185629065054335,32.0,5.9
2022,Assam,Baksa,1092586,38.0,3.477987087515308,0.15185629065054335,32.0,5.9
2022,Assam,Bongaigaon,849624,112.0,13.182301818216057,0.15185629065054335,32.0,5.9
2022,Assam,CID,1324826,0.0,0.0,0.15185629065054335,32.0,5.9
2022,Assam,Cachar,1997109,513.0,25.687130747495505,0.15185629065054335,32.0,5.9
2022,Assam,Chirang,554486,58.0,10.460137857403073,0.15185629065054335,32.0,5.9
2022,Assam,Darrang,1067775,293.0,27.440237877830068,0.15185629065054335,32.0,5.9
2022,Assam,Dhemaji,789052,64.0,8.110999021610743,0.15185629065054335,32.0,5.9
2022,Assam,Dhubri,2241646,340.0,15.167426078872401,0.15185629065054335,32.0,5.9
2022,Assam,Dibrugarh,1525285,142.0,9.3097355576171,0.15185629065054335,32.0,5.9
2022,Assam,GRP,1324826,2.0,0.15096322083050906,0.15185629065054335,32.0,5.9
2022,Assam,Goalpara,1159410,247.0,21.30393907245927,0.15185629065054335,32.0,5.9
2022,Assam,Golaghat,1226921,60.0,4.890290409895992,0.15185629065054335,32.0,5.9
2022,Assam,Guwahati City,1324826,391.0,29.51330967236452,0.15185629065054335,32.0,5.9
2022,Assam,Hailakandi,758190,134.0,17.6736701882114,0.15185629065054335,32.0,5.9
2022,Assam,Hamren,1324826,9.0,0.6793344937372907,0.15185629065054335,32.0,5.9
2022,Assam,Jorhat,1256094,131.0,10.429155779742599,0.15185629065054335,32.0,5.9
2022,Assam,Kamrup,1745173,519.0,29.73917199039866,0.15185629065054335,32.0,5.9
2022,Assam,Karbi Anglong,1099759,15.0,1.3639351894369585,0.15185629065054335,32.0,5.9
2022,Assam,Karimganj,1412988,308.0,21.79777889125739,0.15185629065054335,32.0,5.9
2022,Assam,Kokrajhar,1020213,137.0,13.428568347982235,0.15185629065054335,32.0,5.9
2022,Assam,Lakhimpur,1198457,166.0,13.85114359547318,0.15185629065054335,32.0,5.9
2022,Assam,Morigaon,1101036,229.0,20.79859332483225,0.15185629065054335,32.0,5.9
2022,Assam,Dima Hasao,246217,11.0,4.467603780405089,0.15185629065054335,32.0,5.9
2022,Assam,Nagaon,3247333,363.0,11.178403939478951,0.15185629065054335,32.0,5.9
2022,Assam,Nalbari,887384,148.0,16.678236253977985,0.15185629065054335,32.0,5.9
2022,Assam,RPO,1324826,0.0,0.0,0.15185629065054335,32.0,5.9
2022,Assam,SOU,1324826,0.0,0.0,0.15185629065054335,32.0,5.9
2022,Assam,STF,1324826,0.0,0.0,0.15185629065054335,32.0,5.9
2022,Assam,Sibsagar,1324826,105.0,7.925569093601726,0.15185629065054335,32.0,5.9
2022,Assam,Sonitpur,2212726,277.0,12.51849528590526,0.15185629065054335,32.0,5.9
2022,Assam,Tinsukia,1527118,224.0,14.66815269023088,0.15185629065054335,32.0,5.9
2022,Assam,Udalguri,956418,84.0,8.782770713223716,0.15185629065054335,32.0,5.9
2022,Assam,Sadia,1324826,16.0,1.2077057666440725,0.15185629065054335,32.0,5.9
2022,Assam,Majuli,1324826,27.0,2.0380034812118724,0.15185629065054335,32.0,5.9
2022,Assam,Biswanath,1324826,53.0,4.0005253520084905,0.15185629065054335,32.0,5.9
2022,Assam,Hojai,1324826,274.0,20.68196125377974,0.15185629065054335,32.0,5.9
2022,Assam,South Salmara,1324826,135.0,10.190017406059361,0.15185629065054335,32.0,5.9
2022,Assam,Charaideo,1324826,38.0,2.8683011957796722,0.15185629065054335,32.0,5.9
2022,Assam,Bajali,1324826,34.0,2.566374754118654,0.15185629065054335,32.0,5.9
2022,Assam,Tamulpur,1324826,27.0,2.0380034812118724,0.15185629065054335,32.0,5.9
2022,Assam,Total Districts ,1324826,6002.0,453.04062571235767,0.15185629065054335,32.0,5.9
2022,Bihar,Araria,3233304,95.0,2.938170985468734,0.33493574660633485,40.0,3.5
2022,Bihar,Arwal,805969,28.0,3.4740790278534286,0.33493574660633485,40.0,3.5
2022,Bihar,Aurangabad,2921083,103.0,3.5260894675022927,0.33493574660633485,40.0,3.5
2022,Bihar,Aurangabad,4256474,103.0,2.4198432787325848,0.33493574660633485,40.0,3.5
2022,Bihar,Bagaha,3064997,66.0,2.1533463164890536,0.33493574660633485,40.0,3.5
2022,Bihar,Banka,2339977,40.0,1.7094185113785305,0.33493574660633485,40.0,3.5
2022,Bihar,Begusarai,3416122,62.0,1.8149234717027087,0.33493574660633485,40.0,3.5
2022,Bihar,Bettiah,3064997,101.0,3.295272393415067,0.33493574660633485,40.0,3.5
2022,Bihar,Kaimur(Bhabhua),1870341,57.0,3.0475726084173953,0.33493574660633485,40.0,3.5
2022,Bihar,Bhagalpur,3493430,82.0,2.3472632913783875,0.33493574660633485,40.0,3.5
2022,Bihar,Bhojpur,3137668,114.0,3.6332715889635234,0.33493574660633485,40.0,3.5
2022,Bihar,Buxar,1962304,57.0,2.904748703564789,0.33493574660633485,40.0,3.5
2022,Bihar,Darbhanga,4527992,67.0,1.47968459308232,0.33493574660633485,40.0,3.5
2022,Bihar,Gaya,5050130,230.0,4.554338205155115,0.33493574660633485,40.0,3.5
2022,Bihar,Gopalganj,2946313,66.0,2.240087865749498,0.33493574660633485,40.0,3.5
2022,Bihar,Jamalpur Railway,3064997,0.0,0.0,0.33493574660633485,40.0,3.5
2022,Bihar,Jamui,2024465,33.0,1.6300602875327554,0.33493574660633485,40.0,3.5
2022,Bihar,Jehanabad,1294109,38.0,2.93638325674267,0.33493574660633485,40.0,3.5
2022,Bihar,Katihar,3531683,118.0,3.3411832262408603,0.33493574660633485,40.0,3.5
2022,Bihar,Katihar Railway,3064997,0.0,0.0,0.33493574660633485,40.0,3.5
2022,Bihar,Khagaria,1916918,39.0,2.034515821751374,0.33493574660633485,40.0,3.5
2022,Bihar,Kishanganj,1943959,64.0,3.2922505052832904,0.33493574660633485,40.0,3.5
2022,Bihar,Lakhisarai,1151048,35.0,3.0407072511311433,0.33493574660633485,40.0,3.5
2022,Bihar,Madhepura,2302026,57.0,2.4760797662580702,0.33493574660633485,40.0,3.5
2022,Bihar,Madhubani,5160485,74.0,1.4339737447158551,0.33493574660633485,40.0,3.5
2022,Bihar,Motihari,3064997,212.0,6.9168093802375665,0.33493574660633485,40.0,3.5
2022,Bihar,Munger,1572929,35.0,2.22514811539491,0.33493574660633485,40.0,3.5
2022,Bihar,Muzaffarpur,5521221,242.0,4.383088450906058,0.33493574660633485,40.0,3.5
2022,Bihar,Muzaffarpur Railway,3064997,1.0,0.032626459340743236,0.33493574660633485,40.0,3.5
2022,Bihar,Nalanda,3309300,159.0,4.804641464962379,0.33493574660633485,40.0,3.5
2022,Bihar,Naugachia,3064997,19.0,0.6199027274741215,0.33493574660633485,40.0,3.5
2022,Bihar,Nawadah,3064997,63.0,2.055466938466824,0.33493574660633485,40.0,3.5
2022,Bihar,Patna,6714234,401.0,5.972386425614598,0.33493574660633485,40.0,3.5
2022,Bihar,Patna Railway,3064997,0.0,0.0,0.33493574660633485,40.0,3.5
2022,Bihar,Purnea,3064997,142.0,4.63295722638554,0.33493574660633485,40.0,3.5
2022,Bihar,Rohtas,3403905,69.0,2.0270835995716685,0.33493574660633485,40.0,3.5
2022,Bihar,Saharsa,2185760,38.0,1.7385257301808068,0.33493574660633485,40.0,3.5
2022,Bihar,Samastipur,4900800,133.0,2.7138426379366636,0.33493574660633485,40.0,3.5
2022,Bihar,Saran,4544641,162.0,3.564637998909045,0.33493574660633485,40.0,3.5
2022,Bihar,Sheikhpura,731793,33.0,4.509471940835728,0.33493574660633485,40.0,3.5
2022,Bihar,Sheohar,754682,23.0,3.0476412581723165,0.33493574660633485,40.0,3.5
2022,Bihar,Sitamarhi,3937110,191.0,4.8512741579483425,0.33493574660633485,40.0,3.5
2022,Bihar,Siwan,3830033,79.0,2.062645413237954,0.33493574660633485,40.0,3.5
2022,Bihar,Supaul,2563437,38.0,1.482384782618024,0.33493574660633485,40.0,3.5
2022,Bihar,Vaishali,4019274,122.0,3.0353740501394033,0.33493574660633485,40.0,3.5
2022,Bihar,Economic Offences Unit,3064997,0.0,0.0,0.33493574660633485,40.0,3.5
2022,Bihar,Anti Terrorist Squad,3064997,0.0,0.0,0.33493574660633485,40.0,3.5
2022,Bihar,Total Districts ,3064997,3788.0,123.58902798273539,0.33493574660633485,40.0,3.5
2022,Chhattisgarh,Balod,1885744,44.0,2.333296566235926,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Balodbazar,1885744,52.0,2.757532305551549,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Balrampur,2470964,85.0,3.439952990007139,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Bemetra,1885744,27.0,1.4317956201902273,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Bilaspur,439249,302.0,68.75371372501702,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Bilaspur,3063173,302.0,9.859057911518548,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Bizapur,1885744,14.0,0.7424125438023401,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Dantewara,1885744,10.0,0.5302946741445287,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Dhamtari,919748,34.0,3.6966647386023133,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Durg,3845452,215.0,5.591020249375106,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Gariyaband,1885744,37.0,1.9620902943347558,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,GRP Raipur,1885744,0.0,0.0,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Jagdalpur,1885744,53.0,2.8105617729660017,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Janjgir,1885744,101.0,5.355976208859739,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Jashpur,979419,77.0,7.861803783671748,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Kabirdham,1885744,60.0,3.1817680448671717,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Kanker,1885744,44.0,2.333296566235926,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Kondagaon,1885744,13.0,0.6893830763878872,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Korba,1387636,83.0,5.981395697430739,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Koriya,757754,36.0,4.7508822124330585,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Mahasamund,1187667,24.0,2.0207684477214576,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Mungali,1885744,30.0,1.5908840224335858,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Narayanpur,160793,9.0,5.597258587127549,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Raigarh,1718081,100.0,5.8204473479422685,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Raigarh,3029329,100.0,3.3010610600565338,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Raipur,4673452,300.0,6.4192378567277455,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Rajnandgaon,1767702,48.0,2.715389811178581,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Sarguja,1885744,123.0,6.522624491977702,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Sukma,1885744,11.0,0.5833241415589815,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Surajpur,1885744,95.0,5.037799404373022,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Gaurela-Pendra-Marwari,1885744,18.0,0.9545304134601515,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Khairagarh - Chhuikhadan-Gandai,1885744,19.0,1.0075598808746042,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,1885744,50.0,2.651473370722643,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,1885744,13.0,0.6893830763878872,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Sakti,1885744,70.0,3.7120627190117004,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Sarangarh-Bilaigarh,1885744,55.0,2.9166207077949076,0.2034342762063228,29.6,6.8
2022,Chhattisgarh,Total Districts ,1885744,2252.0,119.42236061734785,0.2034342762063228,29.6,6.8
2022,Goa,North Goa,940709,14.0,1.488239189802585,0.10972276454509958,8.3,8.0
2022,Goa,South Goa,736617,6.0,0.8145345545921421,0.10972276454509958,8.3,8.0
2022,Goa,CID,838663,5.0,0.5961870262548843,0.10972276454509958,8.3,8.0
2022,Goa,Total Districts ,838663,25.0,2.9809351312744212,0.10972276454509958,8.3,8.0
2022,Gujarat,Ahmedabad City,2894401,723.0,24.979261684887476,0.20521524716691156,17.0,1.5
2022,Gujarat,Ahmedabad Rural,2894401,25.0,0.8637365727831079,0.20521524716691156,17.0,1.5
2022,Gujarat,Amreli,1741318,69.0,3.9625157495644103,0.20521524716691156,17.0,1.5
2022,Gujarat,Anand,2406656,53.0,2.2022258270396766,0.20521524716691156,17.0,1.5
2022,Gujarat,Arvalli,2894401,21.0,0.7255387211378106,0.20521524716691156,17.0,1.5
2022,Gujarat,Banaskantha,2894401,87.0,3.005803273285215,0.20521524716691156,17.0,1.5
2022,Gujarat,Bharuch,1783671,42.0,2.3546943354463914,0.20521524716691156,17.0,1.5
2022,Gujarat,Bhavnagar,3312419,104.0,3.1396994160460983,0.20521524716691156,17.0,1.5
2022,Gujarat,Botad,2894401,15.0,0.5182419436698646,0.20521524716691156,17.0,1.5
2022,Gujarat,Chhotaudepur,2894401,17.0,0.5873408694925133,0.20521524716691156,17.0,1.5
2022,Gujarat,CID Crime,2894401,0.0,0.0,0.20521524716691156,17.0,1.5
2022,Gujarat,Dahod,2894401,24.0,0.8291871098717835,0.20521524716691156,17.0,1.5
2022,Gujarat,Dang,2894401,3.0,0.10364838873397293,0.20521524716691156,17.0,1.5
2022,Gujarat,Devbhumi Dwarka,2894401,46.0,1.5892752939209183,0.20521524716691156,17.0,1.5
2022,Gujarat,Gandhinagar,1600515,53.0,3.311434132138718,0.20521524716691156,17.0,1.5
2022,Gujarat,Gir Somnath,2894401,32.0,1.105582813162378,0.20521524716691156,17.0,1.5
2022,Gujarat,Jamnagar,2484136,51.0,2.053027692525691,0.20521524716691156,17.0,1.5
2022,Gujarat,Junagadh,3154544,110.0,3.487033308142159,0.20521524716691156,17.0,1.5
2022,Gujarat,Kachchh East(G),2894401,64.0,2.211165626324756,0.20521524716691156,17.0,1.5
